3.775009e0 -5.0e0 -3.6249496e1 -3.6249496e1
3.979079e0 -5.0e0 -3.8748535e1 -3.8748535e1
4.183149e0 -5.0e0 -4.1164276e1 -4.1164276e1
4.387219e0 -5.0e0 -4.3496674e1 -4.3496674e1
4.5912889e0 -5.0e0 -4.5745865e1 -4.5745865e1
4.7953589e0 -5.0e0 -4.7911667e1 -4.7911667e1
4.9994289e0 -5.0e0 -4.9994263e1 -4.9994263e1

-5.0e0 -4.79593e0 1.4391956e2 1.4391956e2
-4.79593e0 -4.79593e0 1.3800566e2 1.3800566e2
-4.59186e0 -4.79593e0 1.3217505e2 1.3217505e2
-4.38779e0 -4.79593e0 1.2642781e2 1.2642781e2
-4.1837201e0 -4.79593e0 1.2076377e2 1.2076377e2
-3.9796501e0 -4.79593e0 1.15183034e2 1.15183034e2
-3.7755801e0 -4.79593e0 1.09685654e2 1.09685654e2
-3.5715102e0 -4.79593e0 1.04271498e2 1.04271498e2
-3.3674402e0 -4.79593e0 9.8940625e1 9.8940625e1
-3.1633702e0 -4.79593e0 9.3693034e1 9.3693034e1
-2.9593002e0 -4.79593e0 8.852881e1 8.852881e1
-2.7552303e0 -4.79593e0 8.3447807e1 8.3447807e1
-2.5511603e0 -4.79593e0 7.8450084e1 7.8450084e1
-2.3470903e0 -4.79593e0 7.3535703e1 7.3535703e1
-2.1430203e0 -4.79593e0 6.8704594e1 6.8704594e1
-1.9389503e0 -4.79593e0 6.3956741e1 6.3956741e1
-1.7348804e0 -4.79593e0 5.929221e1 5.929221e1
-1.5308104e0 -4.79593e0 5.4710971e1 5.4710971e1
-1.3267404e0 -4.79593e0 5.0213019e1 5.0213019e1
-1.1226704e0 -4.79593e0 4.5798323e1 4.5798323e1
-9.186005e-1 -4.79593e0 4.1466948e1 4.1466948e1
-7.145305e-1 -4.79593e0 3.7218855e1 3.7218855e1
-5.104605e-1 -4.79593e0 3.3054051e1 3.3054051e1
-3.063905e-1 -4.79593e0 2.8972528e1 2.8972528e1
-1.023206e-1 -4.79593e0 2.4974304e1 2.4974304e1
1.017494e-1 -4.79593e0 2.1059367e1 2.1059367e1
3.058194e-1 -4.79593e0 1.7227719e1 1.7227719e1
5.098894e-1 -4.79593e0 1.3479361e1 1.3479361e1
7.139594e-1 -4.79593e0 9.814282e0 9.814282e0
9.180293e-1 -4.79593e0 6.232501e0 6.232501e0
1.1220993e0 -4.79593e0 2.734012e0 2.734012e0
1.3261693e0 -4.79593e0 -6.81184e-1 -6.81184e-1
1.5302393e0 -4.79593e0 -4.013116e0 -4.013116e0
1.7343092e0 -4.79593e0 -7.261734e0 -7.261734e0
1.9383792e0 -4.79593e0 -1.0427061e1 -1.0427061e1
2.1424492e0 -4.79593e0 -1.3509126e1 -1.3509126e1
2.3465192e0 -4.79593e0 -1.6507877e1 -1.6507877e1
2.5505891e0 -4.79593e0 -1.9423369e1 -1.9423369e1
2.7546591e0 -4.79593e0 -2.2255498e1 -2.2255498e1
2.9587291e0 -4.79593e0 -2.5004404e1 -2.5004404e1
3.162799e0 -4.79593e0 -2.767003e1 -2.767003e1
3.366869e0 -4.79593e0 -3.0252295e1 -3.0252295e1
3.570939e0 -4.79593e0 -3.2751335e1 -3.2751335e1
3.775009e0 -4.79593e0 -3.5167093e1 -3.5167093e1
3.979079e0 -4.79593e0 -3.7499553e1 -3.7499553e1
4.183149e0 -4.79593e0 -3.9748715e1 -3.9748715e1
4.387219e0 -4.79593e0 -4.1914537e1 -4.1914537e1
4.5912889e0 -4.79593e0 -4.399715e1 -4.399715e1
4.7953589e0 -4.79593e0 -4.5996376e1 -4.5996376e1
4.9994289e0 -4.79593e0 -4.7912393e1 -4.7912393e1

-5.0e0 -4.59186e0 1.3792236e2 1.3792236e2
-4.79593e0 -4.59186e0 1.3217505e2 1.3217505e2
-4.59186e0 -4.59186e0 1.2651102e2 1.2651102e2
-4.38779e0 -4.59186e0 1.20930347e2 1.20930347e2
-4.1837201e0 -4.59186e0 1.15432893e2 1.15432893e2
-3.9796501e0 -4.59186e0 1.10018738e2 1.10018738e2
-3.7755801e0 -4.59186e0 1.04687935e2 1.04687935e2
-3.5715102e0 -4.59186e0 9.9440358e1 9.9440358e1
-3.3674402e0 -4.59186e0 9.4276065e1 9.4276065e1
-3.1633702e0 -4.59186e0 8.9195055e1 8.9195055e1
-2.9593002e0 -4.59186e0 8.4197408e1 8.4197408e1
-2.7552303e0 -4.59186e0 7.9282985e1 7.9282985e1
-2.5511603e0 -4.59186e0 7.4451842e1 7.4451842e1
-2.3470903e0 -4.59186e0 6.9704039e1 6.9704039e1
-2.1430203e0 -4.59186e0 6.503951e1 6.503951e1
-1.9389503e0 -4.59186e0 6.0458237e1 6.0458237e1
-1.7348804e0 -4.59186e0 5.5960284e1 5.5960284e1
-1.5308104e0 -4.59186e0 5.1545622e1 5.1545622e1
-1.3267404e0 -4.59186e0 4.721425e1 4.721425e1
-1.1226704e0 -4.59186e0 4.2966133e1 4.2966133e1
-9.186005e-1 -4.59186e0 3.8801338e1 3.8801338e1
-7.145305e-1 -4.59186e0 3.4719823e1 3.4719823e1
-5.104605e-1 -4.59186e0 3.0721599e1 3.0721599e1
-3.063905e-1 -4.59186e0 2.6806656e1 2.6806656e1
-1.023206e-1 -4.59186e0 2.2975009e1 2.2975009e1
1.017494e-1 -4.59186e0 1.9226653e1 1.9226653e1
3.058194e-1 -4.59186e0 1.5561583e1 1.5561583e1
5.098894e-1 -4.59186e0 1.1979803e1 1.1979803e1
7.139594e-1 -4.59186e0 8.481305e0 8.481305e0
9.180293e-1 -4.59186e0 5.066103e0 5.066103e0
1.1220993e0 -4.59186e0 1.734192e0 1.734192e0
1.3261693e0 -4.59186e0 -1.514426e0 -1.514426e0
1.5302393e0 -4.59186e0 -4.679778e0 -4.679778e0
1.7343092e0 -4.59186e0 -7.761816e0 -7.761816e0
1.9383792e0 -4.59186e0 -1.0760565e1 -1.0760565e1
2.1424492e0 -4.59186e0 -1.367605e1 -1.367605e1
2.3465192e0 -4.59186e0 -1.6508221e1 -1.6508221e1
2.5505891e0 -4.59186e0 -1.9257133e1 -1.9257133e1
2.7546591e0 -4.59186e0 -2.1922685e1 -2.1922685e1
2.9587291e0 -4.59186e0 -2.4505011e1 -2.4505011e1
3.162799e0 -4.59186e0 -2.7004057e1 -2.7004057e1
3.366869e0 -4.59186e0 -2.9419746e1 -2.9419746e1
3.570939e0 -4.59186e0 -3.1752206e1 -3.1752206e1
3.775009e0 -4.59186e0 -3.4001384e1 -3.4001384e1
3.979079e0 -4.59186e0 -3.6167264e1 -3.6167264e1
4.183149e0 -4.59186e0 -3.8249846e1 -3.8249846e1
4.387219e0 -4.59186e0 -4.024909e1 -4.024909e1
4.5912889e0 -4.59186e0 -4.2165123e1 -4.2165123e1
4.7953589e0 -4.59186e0 -4.3997774e1 -4.3997774e1
4.9994289e0 -4.59186e0 -4.574721e1 -4.574721e1

-5.0e0 -4.38779e0 1.320085e2 1.320085e2
-4.79593e0 -4.38779e0 1.2642776e2 1.2642776e2
-4.59186e0 -4.38779e0 1.2093031e2 1.2093031e2
-4.38779e0 -4.38779e0 1.15516216e2 1.15516216e2
-4.1837201e0 -4.38779e0 1.10185341e2 1.10185341e2
-3.9796501e0 -4.38779e0 1.04937764e2 1.04937764e2
-3.7755801e0 -4.38779e0 9.9773537e1 9.9773537e1
-3.5715102e0 -4.38779e0 9.469254e1 9.469254e1
-3.3674402e0 -4.38779e0 8.9694826e1 8.9694826e1
-3.1633702e0 -4.38779e0 8.4780392e1 8.4780392e1
-2.9593002e0 -4.38779e0 7.9949321e1 7.9949321e1
-2.7552303e0 -4.38779e0 7.5201477e1 7.5201477e1
-2.5511603e0 -4.38779e0 7.0536913e1 7.0536913e1
-2.3470903e0 -4.38779e0 6.5955687e1 6.5955687e1
-2.1430203e0 -4.38779e0 6.1457735e1 6.1457735e1
-1.9389503e0 -4.38779e0 5.704304e1 5.704304e1
-1.7348804e0 -4.38779e0 5.2711667e1 5.2711667e1
-1.5308104e0 -4.38779e0 4.8463582e1 4.8463582e1
-1.3267404e0 -4.38779e0 4.4298785e1 4.4298785e1
-1.1226704e0 -4.38779e0 4.0217249e1 4.0217249e1
-9.186005e-1 -4.38779e0 3.621903e1 3.621903e1
-7.145305e-1 -4.38779e0 3.2304094e1 3.2304094e1
-5.104605e-1 -4.38779e0 2.8472447e1 2.8472447e1
-3.063905e-1 -4.38779e0 2.4724081e1 2.4724081e1
-1.023206e-1 -4.38779e0 2.1059013e1 2.1059013e1
1.017494e-1 -4.38779e0 1.7477234e1 1.7477234e1
3.058194e-1 -4.38779e0 1.3978743e1 1.3978743e1
5.098894e-1 -4.38779e0 1.0563542e1 1.0563542e1
7.139594e-1 -4.38779e0 7.231621e0 7.231621e0
9.180293e-1 -4.38779e0 3.982997e0 3.982997e0
1.1220993e0 -4.38779e0 8.17664e-1 8.17664e-1
1.3261693e0 -4.38779e0 -2.264377e0 -2.264377e0
1.5302393e0 -4.38779e0 -5.26315e0 -5.26315e0
1.7343092e0 -4.38779e0 -8.17861e0 -8.17861e0
1.9383792e0 -4.38779e0 -1.1010783e1 -1.1010783e1
2.1424492e0 -4.38779e0 -1.375969e1 -1.375969e1
2.3465192e0 -4.38779e0 -1.6425284e1 -1.6425284e1
2.5505891e0 -4.38779e0 -1.9007616e1 -1.9007616e1
2.7546591e0 -4.38779e0 -2.1506592e1 -2.1506592e1
2.9587291e0 -4.38779e0 -2.392234e1 -2.392234e1
3.162799e0 -4.38779e0 -2.6254808e1 -2.6254808e1
3.366869e0 -4.38779e0 -2.850392e1 -2.850392e1
3.570939e0 -4.38779e0 -3.0669801e1 -3.0669801e1
3.775009e0 -4.38779e0 -3.27524e1 -3.27524e1
3.979079e0 -4.38779e0 -3.4751701e1 -3.4751701e1
4.183149e0 -4.38779e0 -3.6667705e1 -3.6667705e1
4.387219e0 -4.38779e0 -3.8500374e1 -3.8500374e1
4.5912889e0 -4.38779e0 -4.0249829e1 -4.0249829e1
4.7953589e0 -4.38779e0 -4.1915903e1 -4.1915903e1
4.9994289e0 -4.38779e0 -4.3498761e1 -4.3498761e1

-5.0e0 -4.1837201e0 1.2617792e2 1.2617792e2
-4.79593e0 -4.1837201e0 1.2076376e2 1.2076376e2
-4.59186e0 -4.1837201e0 1.15432881e2 1.15432881e2
-4.38779e0 -4.1837201e0 1.10185367e2 1.10185367e2
-4.1837201e0 -4.1837201e0 1.05021071e2 1.05021071e2
-3.9796501e0 -4.1837201e0 9.9940073e1 9.9940073e1
-3.7755801e0 -4.1837201e0 9.4942421e1 9.4942421e1
-3.5715102e0 -4.1837201e0 9.0028003e1 9.0028003e1
-3.3674402e0 -4.1837201e0 8.5196867e1 8.5196867e1
-3.1633702e0 -4.1837201e0 8.0449014e1 8.0449014e1
-2.9593002e0 -4.1837201e0 7.5784517e1 7.5784517e1
-2.7552303e0 -4.1837201e0 7.1203252e1 7.1203252e1
-2.5511603e0 -4.1837201e0 6.6705266e1 6.6705266e1
-2.3470903e0 -4.1837201e0 6.2290617e1 6.2290617e1
-2.1430203e0 -4.1837201e0 5.7959242e1 5.7959242e1
-1.9389503e0 -4.1837201e0 5.3711127e1 5.3711127e1
-1.7348804e0 -4.1837201e0 4.954633e1 4.954633e1
-1.5308104e0 -4.1837201e0 4.5464824e1 4.5464824e1
-1.3267404e0 -4.1837201e0 4.1466605e1 4.1466605e1
-1.1226704e0 -4.1837201e0 3.7551646e1 3.7551646e1
-9.186005e-1 -4.1837201e0 3.3720006e1 3.3720006e1
-7.145305e-1 -4.1837201e0 2.9971646e1 2.9971646e1
-5.104605e-1 -4.1837201e0 2.6306578e1 2.6306578e1
-3.063905e-1 -4.1837201e0 2.2724791e1 2.2724791e1
-1.023206e-1 -4.1837201e0 1.92263e1 1.92263e1
1.017494e-1 -4.1837201e0 1.58111e1 1.58111e1
3.058194e-1 -4.1837201e0 1.2479185e1 1.2479185e1
5.098894e-1 -4.1837201e0 9.230562e0 9.230562e0
7.139594e-1 -4.1837201e0 6.065219e0 6.065219e0
9.180293e-1 -4.1837201e0 2.983173e0 2.983173e0
1.1220993e0 -4.1837201e0 -1.5582e-2 -1.5582e-2
1.3261693e0 -4.1837201e0 -2.931046e0 -2.931046e0
1.5302393e0 -4.1837201e0 -5.76324e0 -5.76324e0
1.7343092e0 -4.1837201e0 -8.512123e0 -8.512123e0
1.9383792e0 -4.1837201e0 -1.1177718e1 -1.1177718e1
2.1424492e0 -4.1837201e0 -1.3760046e1 -1.3760046e1
2.3465192e0 -4.1837201e0 -1.6259062e1 -1.6259062e1
2.5505891e0 -4.1837201e0 -1.8674815e1 -1.8674815e1
2.7546591e0 -4.1837201e0 -2.1007217e1 -2.1007217e1
2.9587291e0 -4.1837201e0 -2.3256386e1 -2.3256386e1
3.162799e0 -4.1837201e0 -2.5422275e1 -2.5422275e1
3.366869e0 -4.1837201e0 -2.7504811e1 -2.7504811e1
3.570939e0 -4.1837201e0 -2.9504114e1 -2.9504114e1
3.775009e0 -4.1837201e0 -3.1420134e1 -3.1420134e1
3.979079e0 -4.1837201e0 -3.3252856e1 -3.3252856e1
4.183149e0 -4.1837201e0 -3.5002281e1 -3.5002281e1
4.387219e0 -4.1837201e0 -3.6668376e1 -3.6668376e1
4.5912889e0 -4.1837201e0 -3.8251251e1 -3.8251251e1
4.7953589e0 -4.1837201e0 -3.9750749e1 -3.9750749e1
4.9994289e0 -4.1837201e0 -4.1167029e1 -4.1167029e1

-5.0e0 -3.9796501e0 1.204306e2 1.204306e2
-4.79593e0 -3.9796501e0 1.15183023e2 1.15183023e2
-4.59186e0 -3.9796501e0 1.10018727e2 1.10018727e2
-4.38779e0 -3.9796501e0 1.0493779e2 1.0493779e2
-4.1837201e0 -3.9796501e0 9.9940073e1 9.9940073e1
-3.9796501e0 -3.9796501e0 9.5025655e1 9.5025655e1
-3.7755801e0 -3.9796501e0 9.019458e1 9.019458e1
-3.5715102e0 -3.9796501e0 8.5446742e1 8.5446742e1
-3.3674402e0 -3.9796501e0 8.0782185e1 8.0782185e1
-3.1633702e0 -3.9796501e0 7.6200912e1 7.6200912e1
-2.9593002e0 -3.9796501e0 7.1702994e1 7.1702994e1
-2.7552303e0 -3.9796501e0 6.7288307e1 6.7288307e1
-2.5511603e0 -3.9796501e0 6.2956902e1 6.2956902e1
-2.3470903e0 -3.9796501e0 5.870883e1 5.870883e1
-2.1430203e0 -3.9796501e0 5.4544035e1 5.4544035e1
-1.9389503e0 -3.9796501e0 5.04625e1 5.04625e1
-1.7348804e0 -3.9796501e0 4.6464282e1 4.6464282e1
-1.5308104e0 -3.9796501e0 4.2549353e1 4.2549353e1
-1.3267404e0 -3.9796501e0 3.8717714e1 3.8717714e1
-1.1226704e0 -3.9796501e0 3.4969336e1 3.4969336e1
-9.186005e-1 -3.9796501e0 3.1304274e1 3.1304274e1
-7.145305e-1 -3.9796501e0 2.7722493e1 2.7722493e1
-5.104605e-1 -3.9796501e0 2.4224004e1 2.4224004e1
-3.063905e-1 -3.9796501e0 2.0808795e1 2.0808795e1
-1.023206e-1 -3.9796501e0 1.7476884e1 1.7476884e1
1.017494e-1 -3.9796501e0 1.4228261e1 1.4228261e1
3.058194e-1 -3.9796501e0 1.1062927e1 1.1062927e1
5.098894e-1 -3.9796501e0 7.980882e0 7.980882e0
7.139594e-1 -3.9796501e0 4.982118e0 4.982118e0
9.180293e-1 -3.9796501e0 2.066652e0 2.066652e0
1.1220993e0 -3.9796501e0 -7.65524e-1 -7.65524e-1
1.3261693e0 -3.9796501e0 -3.514407e0 -3.514407e0
1.5302393e0 -3.9796501e0 -6.180023e0 -6.180023e0
1.7343092e0 -3.9796501e0 -8.762328e0 -8.762328e0
1.9383792e0 -3.9796501e0 -1.1261343e1 -1.1261343e1
2.1424492e0 -3.9796501e0 -1.367709e1 -1.367709e1
2.3465192e0 -3.9796501e0 -1.6009529e1 -1.6009529e1
2.5505891e0 -3.9796501e0 -1.8258704e1 -1.8258704e1
2.7546591e0 -3.9796501e0 -2.0424527e1 -2.0424527e1
2.9587291e0 -3.9796501e0 -2.2507115e1 -2.2507115e1
3.162799e0 -3.9796501e0 -2.4506424e1 -2.4506424e1
3.366869e0 -3.9796501e0 -2.6422385e1 -2.6422385e1
3.570939e0 -3.9796501e0 -2.8255107e1 -2.8255107e1
3.775009e0 -3.9796501e0 -3.0004547e1 -3.0004547e1
3.979079e0 -3.9796501e0 -3.1670691e1 -3.1670691e1
4.183149e0 -3.9796501e0 -3.3253535e1 -3.3253535e1
4.387219e0 -3.9796501e0 -3.4753052e1 -3.4753052e1
4.5912889e0 -3.9796501e0 -3.6169347e1 -3.6169347e1
4.7953589e0 -3.9796501e0 -3.7502269e1 -3.7502269e1
4.9994289e0 -3.9796501e0 -3.8751968e1 -3.8751968e1

-5.0e0 -3.7755801e0 1.147666e2 1.147666e2
-4.79593e0 -3.7755801e0 1.096856e2 1.096856e2
-4.59186e0 -3.7755801e0 1.04687883e2 1.04687883e2
-4.38779e0 -3.7755801e0 9.9773521e1 9.9773521e1
-4.1837201e0 -3.7755801e0 9.4942384e1 9.4942384e1
-3.9796501e0 -3.7755801e0 9.0194543e1 9.0194543e1
-3.7755801e0 -3.7755801e0 8.5530045e1 8.5530045e1
-3.5715102e0 -3.7755801e0 8.0948785e1 8.0948785e1
-3.3674402e0 -3.7755801e0 7.6450809e1 7.6450809e1
-3.1633702e0 -3.7755801e0 7.2036113e1 7.2036113e1
-2.9593002e0 -3.7755801e0 6.770477e1 6.770477e1
-2.7552303e0 -3.7755801e0 6.3456664e1 6.3456664e1
-2.5511603e0 -3.7755801e0 5.9291837e1 5.9291837e1
-2.3470903e0 -3.7755801e0 5.5210341e1 5.5210341e1
-2.1430203e0 -3.7755801e0 5.1212123e1 5.1212123e1
-1.9389503e0 -3.7755801e0 4.7297166e1 4.7297166e1
-1.7348804e0 -3.7755801e0 4.3465526e1 4.3465526e1
-1.5308104e0 -3.7755801e0 3.9717175e1 3.9717175e1
-1.3267404e0 -3.7755801e0 3.6052113e1 3.6052113e1
-1.1226704e0 -3.7755801e0 3.2470314e1 3.2470314e1
-9.186005e-1 -3.7755801e0 2.8971829e1 2.8971829e1
-7.145305e-1 -3.7755801e0 2.5556627e1 2.5556627e1
-5.104605e-1 -3.7755801e0 2.2224715e1 2.2224715e1
-3.063905e-1 -3.7755801e0 1.8976085e1 1.8976085e1
-1.023206e-1 -3.7755801e0 1.5810751e1 1.5810751e1
1.017494e-1 -3.7755801e0 1.2728706e1 1.2728706e1
3.058194e-1 -3.7755801e0 9.72995e0 9.72995e0
5.098894e-1 -3.7755801e0 6.814484e0 6.814484e0
7.139594e-1 -3.7755801e0 3.982297e0 3.982297e0
9.180293e-1 -3.7755801e0 1.233408e0 1.233408e0
1.1220993e0 -3.7755801e0 -1.43219e0 -1.43219e0
1.3261693e0 -3.7755801e0 -4.014497e0 -4.014497e0
1.5302393e0 -3.7755801e0 -6.513533e0 -6.513533e0
1.7343092e0 -3.7755801e0 -8.92926e0 -8.92926e0
1.9383792e0 -3.7755801e0 -1.1261699e1 -1.1261699e1
2.1424492e0 -3.7755801e0 -1.3510867e1 -1.3510867e1
2.3465192e0 -3.7755801e0 -1.5676727e1 -1.5676727e1
2.5505891e0 -3.7755801e0 -1.7759323e1 -1.7759323e1
2.7546591e0 -3.7755801e0 -1.9758571e1 -1.9758571e1
2.9587291e0 -3.7755801e0 -2.1674582e1 -2.1674582e1
3.162799e0 -3.7755801e0 -2.3507312e1 -2.3507312e1
3.366869e0 -3.7755801e0 -2.5256696e1 -2.5256696e1
3.570939e0 -3.7755801e0 -2.692284e1 -2.692284e1
3.775009e0 -3.7755801e0 -2.8505702e1 -2.8505702e1
3.979079e0 -3.7755801e0 -3.0005266e1 -3.0005266e1
4.183149e0 -3.7755801e0 -3.1421532e1 -3.1421532e1
4.387219e0 -3.7755801e0 -3.2754472e1 -3.2754472e1
4.5912889e0 -3.7755801e0 -3.400419e1 -3.400419e1
4.7953589e0 -3.7755801e0 -3.5170535e1 -3.5170535e1
4.9994289e0 -3.7755801e0 -3.6253656e1 -3.6253656e1

-5.0e0 -3.5715102e0 1.09185898e2 1.09185898e2
-4.79593e0 -3.5715102e0 1.04271475e2 1.04271475e2
-4.59186e0 -3.5715102e0 9.9440337e1 9.9440337e1
-4.38779e0 -3.5715102e0 9.469255e1 9.469255e1
-4.1837201e0 -3.5715102e0 9.0027992e1 9.0027992e1
-3.9796501e0 -3.5715102e0 8.544673e1 8.544673e1
-3.7755801e0 -3.5715102e0 8.0948807e1 8.0948807e1
-3.5715102e0 -3.5715102e0 7.6534126e1 7.6534126e1
-3.3674402e0 -3.5715102e0 7.2202728e1 7.2202728e1
-3.1633702e0 -3.5715102e0 6.7954613e1 6.7954613e1
-2.9593002e0 -3.5715102e0 6.3789844e1 6.3789844e1
-2.7552303e0 -3.5715102e0 5.9708316e1 5.9708316e1
-2.5511603e0 -3.5715102e0 5.5710068e1 5.5710068e1
-2.3470903e0 -3.5715102e0 5.179515e1 5.179515e1
-2.1430203e0 -3.5715102e0 4.796351e1 4.796351e1
-1.9389503e0 -3.5715102e0 4.421513e1 4.421513e1
-1.7348804e0 -3.5715102e0 4.0550069e1 4.0550069e1
-1.5308104e0 -3.5715102e0 3.6968295e1 3.6968295e1
-1.3267404e0 -3.5715102e0 3.346981e1 3.346981e1
-1.1226704e0 -3.5715102e0 3.005459e1 3.005459e1
-9.186005e-1 -3.5715102e0 2.6722682e1 2.6722682e1
-7.145305e-1 -3.5715102e0 2.3474057e1 2.3474057e1
-5.104605e-1 -3.5715102e0 2.0308723e1 2.0308723e1
-3.063905e-1 -3.5715102e0 1.7226671e1 1.7226671e1
-1.023206e-1 -3.5715102e0 1.4227916e1 1.4227916e1
1.017494e-1 -3.5715102e0 1.1312448e1 1.1312448e1
3.058194e-1 -3.5715102e0 8.48027e0 8.48027e0
5.098894e-1 -3.5715102e0 5.731381e0 5.731381e0
7.139594e-1 -3.5715102e0 3.065773e0 3.065773e0
9.180293e-1 -3.5715102e0 4.83463e-1 4.83463e-1
1.1220993e0 -3.5715102e0 -2.01556e0 -2.01556e0
1.3261693e0 -3.5715102e0 -4.431288e0 -4.431288e0
1.5302393e0 -3.5715102e0 -6.763745e0 -6.763745e0
1.7343092e0 -3.5715102e0 -9.012895e0 -9.012895e0
1.9383792e0 -3.5715102e0 -1.1178755e1 -1.1178755e1
2.1424492e0 -3.5715102e0 -1.3261346e1 -1.3261346e1
2.3465192e0 -3.5715102e0 -1.5260628e1 -1.5260628e1
2.5505891e0 -3.5715102e0 -1.7176645e1 -1.7176645e1
2.7546591e0 -3.5715102e0 -1.9009319e1 -1.9009319e1
2.9587291e0 -3.5715102e0 -2.075875e1 -2.075875e1
3.162799e0 -3.5715102e0 -2.2424901e1 -2.2424901e1
3.366869e0 -3.5715102e0 -2.4007709e1 -2.4007709e1
3.570939e0 -3.5715102e0 -2.5507275e1 -2.5507275e1
3.775009e0 -3.5715102e0 -2.6923558e1 -2.6923558e1
3.979079e0 -3.5715102e0 -2.8256543e1 -2.8256543e1
4.183149e0 -3.5715102e0 -2.950623e1 -2.950623e1
4.387219e0 -3.5715102e0 -3.0672595e1 -3.0672595e1
4.5912889e0 -3.5715102e0 -3.1755734e1 -3.1755734e1
4.7953589e0 -3.5715102e0 -3.2755504e1 -3.2755504e1
4.9994289e0 -3.5715102e0 -3.3672046e1 -3.3672046e1

-5.0e0 -3.3674402e0 1.03688477e2 1.03688477e2
-4.79593e0 -3.3674402e0 9.8940633e1 9.8940633e1
-4.59186e0 -3.3674402e0 9.4276073e1 9.4276073e1
-4.38779e0 -3.3674402e0 8.9694862e1 8.9694862e1
-4.1837201e0 -3.3674402e0 8.5196883e1 8.5196883e1
-3.9796501e0 -3.3674402e0 8.07822e1 8.07822e1
-3.7755801e0 -3.3674402e0 7.6450851e1 7.6450851e1
-3.5715102e0 -3.3674402e0 7.220275e1 7.220275e1
-3.3674402e0 -3.3674402e0 6.803793e1 6.803793e1
-3.1633702e0 -3.3674402e0 6.3956393e1 6.3956393e1
-2.9593002e0 -3.3674402e0 5.99582e1 5.99582e1
-2.7552303e0 -3.3674402e0 5.6043251e1 5.6043251e1
-2.5511603e0 -3.3674402e0 5.2211581e1 5.2211581e1
-2.3470903e0 -3.3674402e0 4.8463242e1 4.8463242e1
-2.1430203e0 -3.3674402e0 4.4798178e1 4.4798178e1
-1.9389503e0 -3.3674402e0 4.1216379e1 4.1216379e1
-1.7348804e0 -3.3674402e0 3.7717892e1 3.7717892e1
-1.5308104e0 -3.3674402e0 3.4302696e1 3.4302696e1
-1.3267404e0 -3.3674402e0 3.097079e1 3.097079e1
-1.1226704e0 -3.3674402e0 2.7722148e1 2.7722148e1
-9.186005e-1 -3.3674402e0 2.4556818e1 2.4556818e1
-7.145305e-1 -3.3674402e0 2.1474771e1 2.1474771e1
-5.104605e-1 -3.3674402e0 1.8476015e1 1.8476015e1
-3.063905e-1 -3.3674402e0 1.5560541e1 1.5560541e1
